Text,Predicted Label,Probability,True Label,Example Text for True Label
Witeri Beriich vo dr Hochfrekwänzelektronik si d Mikrowälletechnik  d Überdräägig vo Informazioon über Kaabel oder Beriich vo dr Medizinelektronik.,bod,0.7543879,dzo,གཟུགས་བརྙན་རེ་རེ་བཞིན་རིམ་པའི་ནང་བཞག་ནི་དང་ ཚེས་གྲངས་གུ་གསརཔ་བཟོཝ་ཨིན། ངེས་གཏན་མེད་པ་ཅིན་ wikipedia གློག་ཐོག་: &lt;http://www.wikipedia.orggt;གུ་འཚོལ་ཞིབ་འབད།
Oˇ htaˇ  iˉ kaˆ nanˬ bawˍ awˬ hk'aw lo kaꞈ ha pa lehˉ htaꞈ g'a mawˬ ve ceˇ.,ber,0.7522568,kab,Wissen iwacu ur d-teddimem ara aḥeddur.
Ewo Glorye yo te rele Mario  sele espò bisiklèt  l 'al jwenn simonte obstak  tren vityèl. Ou yo ap tann pou pasan mouri  so byen file  so segondè  epi difikilte lòt  ki soti nan ki jeu a se menm plis enteresan. Epitou  li enpòtan nan kolekte kòm pyès monnen lò anpil moun. Tout nan yo yo pral gaye toupatou sou jaden an ap jwe  ki soti nan kòmanse fini. Top  gade tout enfòmasyon ki nesesè  epi eseye mete dosye pwòp li yo. . Jwe jwèt la Mario bmo Champ sou entènèt.,tgk,0.7515836,sah,- Роман Гаврильевич  уһун кыһыннаах дьон уматыкпыт чааһыгар төһө хааччыллыылаахпыт?
Tamerlane (1336 – February 1405) ek Turkic conqueror rahaa. Uske aslii naam Tīmūr bin Taraghay Barlas rahaa. Uske Temur  Taimur  Timur Lenk  Timur-i Leng  Temur-e Lang  Amir Timur  Aqsaq Timur  aur Tamburlaine ke naam se bhi jaana jaawe hae.,ndo,0.74903876,nnb,E ngeresere moyatulika vusana no vulito.
Are Pedro ngaria  jehe vicon que nttiha jirroé tti chojni que Jesús anto joinao  ẍajeho tti vehe ngaca Jesús are joine na ngain quiai pascua co joanchiangui ngain Jesús co ndac̈ho: “Soixin  ¿quexehe tti tsjagoe chojni que ningaconha ttinó ttjen soixin?”,iku,0.74783355,div,މާކިން ބައްޕަ ކުރިމަތީ އިށީންދެ ޓީވީއަށް ނަޒަރު ހުއްޓާލައިގެން އިންދާ ބައްޕަ ޓީވީގެ އަޑު މަޑުކޮށްލިއެވެ.
Zo so ayeke gi senge zo si lo yeke baa tere ti lo tongana kota zo   andaa lo yeke handa tere ti lo wani !,apc,0.7476479,ary,وسابونا نبكي ماحسوش ولا يوم بينا
মজলিসে দাওয়াতুলহক বাংলাদেশের আমির গুলশান সেন্ট্রাল মসজিদের খতীব মহিউস সুন্নাহ আল্লামা মাহমুদুল হাসান দা:বা:এর পৈতৃকসম্পত্বিতে ১৯৭৯  ইং সনে চরখরিচা আরাবিয়া ইসলামিয়া নামে এই মাদরাসাটি প্রতিষ্ঠা লাভ করে।  ৩০-১-২০১০ ইং সনে মাদরাসাটির বার্ষিক মাহফিলের প্রধান অতিথী সাবেক রাষ্ট্রপতি আলহাজ্ব হুসাইন মুহাম্মাদ এরশাদ সাহেবের প্রস্তাব এবং উপস্থিত লক্ষাধিক শ্রোতাগনের অকুন্ঠ সমর্থনে মাদরাসাটির নাম জামিয়া মাহমুদিয়া আরাবিয়া ইসলামিয়া নির্ধারন করা হয়।  শিক্ষা বিভাগ  জামি'য়ার শিক্ষা বিভাগ নিম্নরুপ  (১) (ক) মক্তব বিভাগ (নাজেরা)  এই বিভাগে ছাত্রদেরকে দু-বৎসরে নাদীয়া-নূরাণী তরীকায় কায়দা-আমপারাসহ বিশুদ্ধভাবে কুরআন শরীফ নাজেরা পড়ানে হয়  এবং মৌখিক ও কিতাবাদির মাধ্যমে প্রয়োজনীয় দোয়া-দুরূদসহ মাসআলা-মাসায়িল শিক্ষা প্রদান করা হয়।  (খ) মক্তব বিভাগ (প্রাইমারী মানের)  এই বিভাগে ছাত্রদেরকে ৫ বৎসরে ১ম শ্রেণী থেকে ৫ম শ্রেণী পর্যন্ত বাংলা  অংক  ইংরেজী  ইতিহাস  বিজ্ঞান ও ভূগোলসহ নূরাণী পদ্ধতিতেকায়দা-আমপারা পড়ানো হয়  বিশুদ্ধ ভাবে কুরআন শরীফের তিলাওয়াত এবং প্রয়োজনীয় দোয়া-দুরূদ ও মাসআলা-মাসায়িল শিক্ষা দেওয়া হয়।  (২) মুতাওয়াস্সিতা ( মাধ্যমিক মানের)  এই বিভাগে ছাত্রদেরকে পাঁচ বৎসরে বাংলা  অংক  ইংরেজী  বিজ্ঞান  ইতিহাস ও ভূগোলসহ কাফিয়া  পর্যন্ত মাধ্যমিক মানের আরবী গ্রামার  ছারফ (শব্দ প্রকরণ)  সাহিত্য মান্তিক (যুক্তিবিদ্যা)  বালাগাত (অলংকার শাস্ত্র)  ফিকাহ  উসূলে ফিকাহ  তরজমায়ে কুরআন ও প্রয়োজনীয় উর্দ্দু-ফারসী ইত্যাদি শিক্ষা প্রদান করা হয়।  (৩) কুল্লিয়া বিভাগ ( উচ্চ মাধ্যমিক ও ডিগ্রি মানের)  এই বিভাগে ছাত্রদেরকে তিন বৎসরে ডিগ্রি মানের ফিকাহ  উসূলে ফিকাহ তাফ্সীর  উসূলে তাফ্সীর  আরবী গ্রামার  সাহিত্য  বালাগাত  আইন শাস্ত্র  অর্থনীতি  পৌরনীতি   সমাজ বিজ্ঞান  রাষ্ট্র বিজ্ঞান  তাছাওউফ ও ইতিহাস ইত্যাদি শিক্ষা প্রদান করা হয়।  (৪)  আলিয়া বিভাগ (মাষ্টার ডিগ্রি মানের)  এই বিভাগে ছাত্রদেরকে দুই বৎসরে উচ্চমানের ইসলামি শিক্ষা প্রদান করা হয়। এই বিভাগেই দাওরায়ে হাদীস (টাইটেল) পর্যন্ত পড়ানো হয়। হাদীসের প্রসিদ্ধ কিতাব মিশকাত  বুখারী  মুসলিম  আবূ দাউদ  নাসায়ী  তিরমিযী  ইবনে মাজাহ্  তাহাবী শরীফ ও মুয়াত্ত্বা এই বিভাগের পাঠ্য।  (৫) হিফ্জ বিভাগ এই বিভাগে ছাত্রদেরকে বিশেষ তত্ত্বাবধানে পবিত্র কুরআন শরীফ তাজবীদসহ হিফ্জ (মুখস্ত) করানো হয়।  (৬) কিরাত বিভাগ  (ঘ) ছাত্রদের জন্য সুযোগ-সুবিধা  ১। ছাত্রদের নিকট হতে বেতন গ্রহণ করা হয় না।  ২। আসাতিযায়ে কিরামগণের সার্বক্ষণিক দেখা-শোনা ও নেগরানীতে জামি'য়ার ছাত্রাবাসে থাকার ফ্রী ব্যবস্থা রয়েছে।  ৩। গরীব ও এতিম ছাত্রদের জন্য জামি'য়ার পক্ষ থেকে কানূন অনুযায়ী ফ্রী থাকা-খাওয়ার ব্যবস্থা আছে। যাকাত  ফিৎরা  কুরবানীর চামড়ার মূল্য  কাফ্ফারা ও নজর-মান্নত ইথ্যাদি হচ্ছে এই তহবিলের মূল উৎস।  ৪। গরীব ও মেধাবী ছাত্রদেরকে জামি'য়ার কানূন অনুযায়ী আর্থিক সাহায্য প্রদান এবং প্রয়োজনীয় চিকিৎসার ব্যবস্থা করা হয়।  (ঙ) তরবিয়ত ঃ  ১। প্রত্যেক মাসের ১৫ দিন অন্তর আসাতিযা ও মুলাযিমীনদের ইসলাহী  মজলিস হয়। এই মজলিসে ইসলাহে নফ্স তথা আত্বশুদ্ধির গুরুত্ব ও প্রয়োজনীয়তার উপর মুজাকারা এবং বুযুর্গানে দ্বীনের মালফুযাত ও হালাত পড়ে শুনানো হয়।  ২। প্রত্যেক মাসের ১৫ দিন অন্তর ছাত্রদের ইসলাহী তরবিয়তী মজলিস হয়। এই মজলিসে ছাত্রদেরকে চরিত্র গঠন ও অভিষ্ট লক্ষ অর্জনে প্রয়োজনীয় দিক নির্দেশনা দেওয়া হয়। বুযুর্গানে দ্বীনের মালফুযাত ও ঘটনাবলী পড়ে শুনানো হয়। এ উপলক্ষে অনেক সময় বাহির থেকে মুরব্বীদের দাওয়াত করে আনা হয়।  ৩। দৈনিক বাদ আসর 'এক মিনিটের মাদ্রাসা' পড়া হয়। অতঃপর কুরআন তিলাওয়াতের ফায়দা ও আদব বর্ণনা কওে এক রুকু  পরিমাণ তিলাওয়াত করা হয়। তিলাওয়াতের এই মজলিসে সমস্ত ছাত্র-শিক্ষক উপস্থিত থাকেন। এছাড়াও পর্যায়ক্রমে সুন্নাতের আমলী মশ্ক করানো হয়।  ৪। ছাত্রদেরকে আযান  ইকামত ও নামাযের আমলী মশ্ক করানো হয়।  ৫। বাদ মাগরিব ও বাদ ফযর সূরায়ে ওয়াক্বি'য়া  সূরায়ে ইয়াসীন  মুআওয়াজাতাইন  সূরায়ে ইখলাস  আয়াতুল কুরসী ও সূরায়ে হাশরের শেষ তিন আয়াতের আমল হয়।  ৬। সালাতুত্ তাছবীহ্  জুমার দিনের সুন্নাত  খাওয়অর সুন্নাত  ঘুমানোর সুন্নাত  জুমার দিন মাগরিবের পূর্বে বিশেষ দো'য়া ইত্যাদি সুন্নাতের আমলী মশ্ক করানো হয়।  (চ) শিক্ষক  মন্ডলী  বর্তমানে ২৫ জন শিক্ষক ও মুলাযিমীনবৃন্দের মাধ্যমে জামি'য়ার সকল বিভাগ পরিচালিত হচ্ছে।  মাসিক চাঁদা  এককালীন ও সাধারন দান ইত্যাদি থেকে তাদের বেতন-ভাতার ব্যবস্থা করা হয়।  (ছ) কুতুবখানা জামি'য়ার একটি কুতুবখানা রয়েছে। যেখানে শিক্ষক ও ছাত্রদের মুতালা'আর জন্য বিষয় ভিত্তিক কিতাবাদি রয়েছে। এই কুতুবখানা থেকেই ছাত্রদের এক বৎসর মেয়াদে শ্রেণী ভিত্তিক কিতাব সরবরাহ করা হয়।,iku,0.7466171,div,މާކިން ބައްޕަ ކުރިމަތީ އިށީންދެ ޓީވީއަށް ނަޒަރު ހުއްޓާލައިގެން އިންދާ ބައްޕަ ޓީވީގެ އަޑު މަޑުކޮށްލިއެވެ.
لرؤية هذا، فكر مليًا في مجموعة المصفوفات المربعة القابلة للعكس لبعد المحدد في حقل محدد.,vec,0.74656844,ita,A metà degli anni settanta del XX secolo  i designer sovietici contavano sull'aumento dei volumi di produzione  creando una produzione seriale di nuovi articoli.
Мин сірерге Иисус Христостың хынызынаң хынчам Худай анзына киречі,myv,0.7447954,tuk,Munuň özi ähli tebigat hadysalarynyň başky esasy materiýa däl-de  sanlardyr diýen idealistik tassyklama eltýär.
“ हे मानिसको छोरो ! गोगको विरूद्ध मेरा निम्ति केही भन । उसलाई भन कि परमप्रभु अनि मालिक यसो भन्नुहुन्छ   ‘ गोग   तिमी मेशेक अनि तूबल देशहरूको सर्वाधिक महत्वपूर्ण प्रमुख हौ । तर म तिम्रो विरोधमा छु ।,als,0.74459594,sqi,Ne fakt sa e lëshova telefonin me të.
Esis 606 hemanari  di qui 32.2% havis pueri od adolecanti evante min kam 18 yari en la domo  61.1% esis mariajita e habitis kune; en 8.3% muliero sen spozulo esis la domo-chefo  e 28.1% esis ne-familii. En 26.2% de omna hemanari vivis unika sola individuo  e 16.3% habitesis da singla individuo evante 65 yari o pluse. La mezvalora grandeso per hemanaro esis 2.43 personi e la mezvalora grandeso per familio esis 2.91 personi.,tah,0.74428093,lat,Jane Laffort fille de Joseph Laffort et d' Angelique Gogiash est nil le 2 Fevrier 1887 fiel baptiste le 13 Febier 1887. Parrain-Pierre Gogioth  Marraine-Sussime Neveu. sign J. F. Chambers. s.j.
Y ja tok ri vinük israelitas riʼ y ri man ye israelitas tüj chukaʼ y ri nyebanun mandar pa quiviʼ quiyoʼon chiquivüch que juis nquibün cheque ri Pablo y ri Bernabé   y hasta nyequicamsaj chi abüj  ,ber,0.7429518,kab,Wissen iwacu ur d-teddimem ara aḥeddur.
(y a w)salndu ka jonnde reeayɓe sariyaɓen  o neeɓi himo jogitii ɗen golle ɗon.,hrv,0.7427606,srp,Bila sam u Jerusalimu i Rimu u Kelnu i i Santjagu de Komposteli.
Poogalampa yito tala tuwawu lo desa to Kecamatan Batauga  Kabupaten Buton Selatan  Provinsi Sulawesi Tenggara  Indonesia.,uzb,0.7391582,uzn,InterFutbol газетаси блоги Олимпия ўйинлари совриндорларига пул мукофотлари ва Malibu автомобиллари топширилди (Тўлиқ шарҳ) Пойтахтимиздаги “Олимпия шон-шуҳрати” музейида Рио-2016 қахрамонларини тақдирлаш маросими бўлиб ўтди.
Santa Rosa munisipyu  Riberalta munisipyu  Puerto Gonzalo Moreno munisipyu  Reyes munisipyu  Madre de Dios  Baqueti,jbo,0.7390025,dyu,Yannan manya kètchogo yiriwala ka bor Indus korhor badjou la  yoror la a torgor borra yoror min nan.
Un purista del bon vistir  dizse que amonestó al primer ministru  lord Salisbury  por llevar los pantalones de miembru del Trinity House cola chaqueta del Conseyu Priváu.,quc,0.73783946,cak,Can ix nacanek y ix moyirinek vi c'a   ¿ roma achique c'a ri más ruk'ij ? ¿ Ja cami c'a ri sipanic ri nisuj pa ruvi' ri altar chire ri Dios o xa can ja ri altar ? Ja ri altar ri más ruk'ij   roma jari' ri nibanon lok'olej chire ri sipanic .
Pinalsa na Dios so sankamundoan diad panamegley na Anak  a pinili ton manawir na amin a bengatla.,uzb,0.737604,uzn,InterFutbol газетаси блоги Олимпия ўйинлари совриндорларига пул мукофотлари ва Malibu автомобиллари топширилди (Тўлиқ шарҳ) Пойтахтимиздаги “Олимпия шон-шуҳрати” музейида Рио-2016 қахрамонларини тақдирлаш маросими бўлиб ўтди.
